23	9
1	9	2.5	0	2.27	0.86	0.14	1.1	0.58	0.028	0.631	0.295	0.216	2.65	0.48	0.073	0.514	0.3	5	5	5	5	90	2
2	9	2.5	0	2.27	0.807	0.193	1.1	0.58	0.028	0.631	0.295	0.216	2.65	0.48	0.073	0.514	0.3	5	5	5	5	90	2
3	9	2.5	0	2.13275	0.827	0.173	0.983	0.619	0	0.624	0.526	0.00001	6.360	0.520	0.06613	1.911	0.3	5	5	5	5	90	2
4	9	2.5	0	2.13275	0.827	0.173	0.983	0.620	0	0.629	0.525	0.00000	5.967	0.520	0.00000	0.419	0.3	5	5	5	5	90	2
5	9	2.5	0	2.13275	0.827	0.173	0.983	0.587	0	0.593	0.532	0.00002	7.626	0.520	0.00000	2.049	0.3	5	5	5	5	90	2
6	9	2.5	0	2.13275	0.827	0.173	0.983	0.620	0	0.630	0.524	0.00000	5.718	0.520	0.00000	0.346	0.3	5	5	5	5	90	2
7	9	2.5	0	2.13275	0.827	0.173	0.983	0.620	0	0.629	0.526	0.00000	6.167	0.520	0.00000	0.445	0.3	5	5	5	5	90	2
8	9	2.5	0	2.13275	0.827	0.173	0.983	0.619	0	0.625	0.523	0.00000	5.515	0.520	0.00105	0.334	0.3	5	5	5	5	90	2
9	9	2.5	0	2.13275	0.827	0.173	0.983	0.620	0	0.629	0.527	0.00000	6.534	0.520	0.03373	1.695	0.3	5	5	5	5	90	2
