171	33	16
0.0003	2e-06	0.0005	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e-05	2e-06	0.0005	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.27605e-05	2e-06	0.0005	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1.46476e-05	2e-06	0.0005	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.000283701	1e-06	0.001	.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-06	1e-06	0.001	.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000377915	1e-06	0.001	.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9.17272e-06	1e-06	0.001	.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6e-06	1e-06	0.001	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5e-07	1e-07	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.8e-05	1e-06	0.001	.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1.5e-05	1e-06	0.001	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.46246e-05	1e-06	0.001	.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.000103757	1e-06	0.001	.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.00025	1e-05	1	.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2.0579e-05	1e-05	1	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.0013414	1e-06	0.9	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.760337	0.01	50	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.584518	0.25	5	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.436039	1e-06	0.9	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6.36339	1	20	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2.01114	0.25	5	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6.49118e-05	1e-06	1	.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
53.5431	1.1	50	.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9.07549	0.01	10	.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3.05248	0.25	5	.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2.38623e-06	1e-06	1	.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
57.2673	1.1	50	.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
7.54232	0.01	10	.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4.62537	0.25	5	.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
5.69316e-05	1e-05	1	.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
19.7021	1.1	50	.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2.19418	1.1	50	.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.367529	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4.95503	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
8.80296e-06	1e-05	1	.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3.57639	1.1	100	.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
19.7651	1.1	250	.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
7.54701	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4.9046	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
7.4e-06	5e-06	1	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1.1	50	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	50	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	1.1	500	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.011	0.0001	100	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3	0.25	5	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.08	1e-06	0.9	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1	0.01	10	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.25	5	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e-06	1e-07	1	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0754729	0.001	1	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1.01	50	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0.01	100	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.25	5	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.7	1.1	50	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.01	20	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.25	5	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5	1e-06	0.9	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.80531	0.01	10	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.97157	0.25	5	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1.01	50	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9	0.01	10	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.25	5	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.19371e-05	1e-06	0.9	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.47832	0.01	10	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.50898	0.25	5	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.07493e-05	1e-06	1	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
7.31	1.1	50	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1.9952	1.1	50	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.256801	0.01	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.464489	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
30.4449	1.1	50	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.193608	0.01	1	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.338004	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.166806	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1.89016	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.313054	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.00648032	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1.24152	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2.05171	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.0393515	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.0590501	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2.96369	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3.1247e-05	1e-05	1	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.5187	1.1	50	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
30.9185	0.01	100	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.36997	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
34.4938	1.1	50	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.0813677	0.01	1	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6.96065	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.00133925	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.29739	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.413513	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7.08221e-06	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5.14001	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5.17163	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.00017402	1e-06	0.9	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.528483	0.01	10	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.44957	0.25	5	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1e-05	1e-05	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-05	1e-05	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-05	1e-05	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-05	1e-05	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-05	1e-05	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-05	1e-05	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-05	1e-05	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-05	1e-05	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.416	0.416	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-06	1e-06	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.04	0.04	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0094	0.0094	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0165	0.0165	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00016	0.00016	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.034	0.034	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.041	0.041	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.97	0.97	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.015	0.015	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.36	1.36	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.032	0.032	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.213	0.213	0.25	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.6	12	16	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.05	18	20	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0006	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00053	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00014	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00042	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00011	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00014	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000112	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-06	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-06	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e-06	0.0008	0.001	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
.	.	.	.	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
.	.	.	.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
.	.	.	.	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
.	.	.	.	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
.	.	.	.	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
.	.	.	.	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
.	.	.	.	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
.	.	.	.	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
.	.	.	.	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
.	.	.	.	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
.	.	.	.	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
.	.	.	.	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
.	.	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
.	.	.	.	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
.	.	.	.	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
.	.	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
.	.	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
